Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Moisture,Crop
12,0,36,26.24,60.66,6.8,34.73,Wheat
13,3,43,33.36,49.37,6.8,45.25,Wheat
33,0,0,27,58.9,6.5,69.67,Cotton
11,1,14,34.61,56.25,6.52519989384929,23.34,Paddy
36,2,4,25.43,50.03,6.5,47.37,Cotton
26,4,21,28.68,68.2,6.5,44.97,Cotton
22,0,19,21.33,53.57,6.52519989384929,50.89,Millets
31,0,0,37.75,58.35,6.52519989384929,25.02,Tobacco
36,4,0,35.21,73.16,6.52519989384929,57.89,Oil Seeds
12,0,37,29.75,56.27,6.52519989384929,49.08,Pulses
6,4,18,23.77,54.99,6.52519989384929,56.54,Ground Nuts
9,11,30,34.64,54.07,6.52519989384929,39.71,Ground Nuts
14,9,11,31.77,48.2,6.5,60.29,Maize
42,0,1,22.76,49.09,6.52519989384929,40.33,Tobacco
24,1,20,32.98,66.5,6.8,31.32,Wheat
10,13,12,26.24,54.1,6.8,37.97,Wheat
10,0,36,31.48,62.77,6.52519989384929,49.64,Ground Nuts
12,17,7,30.87,68.3,6.52519989384929,41.5,Tobacco
8,0,5,33.65,56.18,6.52519989384929,48.05,Oil Seeds
13,0,38,24.49,60.36,6.52519989384929,45.77,Tobacco
39,3,3,27.9,57.2,6.5,70,Maize
27,0,21,25.3,58.41,6.52519989384929,44.65,Tobacco
34,0,0,33.84,59.65,6.5,55.58,Sugarcane
45,0,2,33.61,64,6.5,62.78,Sugarcane
35,0,1,32.61,72.07,6.5,32.33,Maize
12,14,7,26.98,44.04,6.52519989384929,42.04,Tobacco
5,17,21,26.08,46.32,6.8,31.71,Wheat
8,0,16,23.46,44.89,6.52519989384929,36.19,Millets
9,19,19,22.68,55.72,6.5,33.53,Sugarcane
20,4,29,32.61,54.03,6.8,52.34,Wheat
19,0,34,22.73,57.96,6.5,34.31,Maize
37,0,4,33.53,69.87,6.52519989384929,47.16,Paddy
40,0,3,29.59,61.69,6.5,41.49,Maize
42,4,1,35.43,75.29,6.8,45.32,Wheat
23,0,18,28.02,58.94,6.8,29.87,Wheat
37,0,0,28.71,50.83,6.5,25.32,Sugarcane
24,0,20,28.69,57.93,6.8,35.28,Wheat
8,14,16,31.97,74.57,6.52519989384929,32.96,Ground Nuts
15,11,15,38.94,72.08,6.52519989384929,40.07,Paddy
23,4,25,27.52,45.64,6.5,44.56,Sugarcane
43,2,2,27.02,50.44,6.8,43.56,Wheat
7,0,11,35.55,67.27,6.52519989384929,38.4,Ground Nuts
13,1,33,34.18,74.74,6.8,46.85,Wheat
17,3,42,36.35,71.25,6.52519989384929,30.09,Ground Nuts
11,0,39,29.98,53.76,6.52519989384929,66.18,Paddy
10,4,35,22.47,54.03,6.52519989384929,40.89,Tobacco
20,0,17,29.13,67.3,6.52519989384929,45.52,Tobacco
6,8,29,30.91,69.94,6.5,36.02,Cotton
33,0,1,28.89,56.51,6.52519989384929,30.93,Paddy
10,0,33,28.99,60.36,6.52519989384929,60.8,Oil Seeds
10,15,16,27.53,56.83,6.8,29.56,Wheat
2,5,34,38.55,59.74,6.52519989384929,41.67,Ground Nuts
43,0,0,33.73,65.97,6.52519989384929,69.52,Paddy
3,7,32,28.95,61,6.5,43.21,Maize
37,0,2,29.44,60.05,6.52519989384929,48.36,Ground Nuts
6,14,25,37.91,78.37,6.52519989384929,35.5,Ground Nuts
36,0,0,22.06,53.64,6.8,40.71,Wheat
39,4,0,29.9,50.37,6.5,20,Cotton
12,7,29,29.48,65.8,6.5,31.7,Maize
35,0,1,40,69.31,6.52519989384929,39.24,Tobacco
14,2,32,25.82,56.18,6.5,61.57,Sugarcane
11,3,39,28.24,40.02,6.52519989384929,52.4,Ground Nuts
14,0,37,32.76,51.56,6.52519989384929,40.3,Oil Seeds
38,0,0,36.77,64.73,6.52519989384929,28.59,Barley
7,6,32,20.58,55.92,6.5,42.13,Cotton
16,11,11,21.55,53.17,6.5,34.57,Maize
43,0,2,31.85,64.85,6.52519989384929,43.92,Tobacco
34,0,2,27.38,50.41,6.52519989384929,34.53,Ground Nuts
2,5,27,24.4,57.91,6.52519989384929,58.09,Pulses
33,0,3,32.6,54.47,6.52519989384929,31.96,Oil Seeds
42,0,0,30.3,52.93,6.5,30.14,Sugarcane
6,15,19,36.87,57.57,6.5,56.44,Maize
8,7,30,34.86,62.76,6.52519989384929,49.74,Barley
5,12,9,35.65,71.86,6.5,53.38,Sugarcane
13,2,37,30.31,50.43,6.5,27.45,Sugarcane
12,16,15,25.23,48.47,6.52519989384929,54.33,Paddy
11,3,41,26.81,65.88,6.52519989384929,28.58,Oil Seeds
41,0,3,38.19,61.79,6.5,51.38,Cotton
24,0,18,33.87,62.52,6.5,63.24,Maize
6,22,14,28.87,57.72,6.52519989384929,70,Pulses
20,1,31,37.83,59.3,6.5,37.58,Maize
12,0,5,29.8,59.07,6.52519989384929,49.11,Tobacco
8,4,42,32.93,59.84,6.52519989384929,53.85,Pulses
18,3,24,26.86,48.06,6.8,33.03,Wheat
8,0,12,35.24,56.8,6.52519989384929,49.34,Oil Seeds
34,0,4,35.85,63.92,6.5,54.33,Sugarcane
14,0,40,29.78,70.86,6.5,43.59,Sugarcane
33,3,0,21.61,58.34,6.52519989384929,35.31,Ground Nuts
11,0,12,27.69,65.61,6.52519989384929,37.76,Oil Seeds
10,7,28,24.76,43.52,6.5,39.39,Cotton
30,0,0,30.93,47.92,6.52519989384929,22.87,Oil Seeds
14,0,35,29.99,54.05,6.8,32.71,Wheat
18,0,22,28.32,51.25,6.8,46.23,Wheat
14,4,34,32.3,57.5,6.5,39.43,Sugarcane
6,1,14,28.84,56.24,6.52519989384929,66.08,Millets
10,0,33,34.15,64.07,6.52519989384929,29.83,Tobacco
15,3,38,34.1,59.07,6.5,38.63,Sugarcane
5,9,32,29.23,57.13,6.52519989384929,54.1,Pulses
3,20,14,32.1,61.91,6.52519989384929,67.15,Pulses
9,0,6,29.11,56.7,6.5,67.83,Maize
13,5,24,30.83,43.14,6.52519989384929,28.62,Paddy
4,9,28,29.28,64.36,6.52519989384929,31.36,Millets
34,1,0,25.66,68.77,6.52519989384929,47.99,Millets
11,0,41,29.51,61.2,6.52519989384929,54.66,Oil Seeds
9,4,28,29.72,51.46,6.5,42.08,Cotton
6,0,14,33.16,68.18,6.52519989384929,69.54,Paddy
16,0,6,38.57,69.47,6.5,41.5,Sugarcane
8,5,31,30.4,58.65,6.5,44.64,Maize
38,0,4,34.75,70.91,6.5,31.62,Sugarcane
12,8,14,25.52,57.37,6.52519989384929,40.07,Ground Nuts
40,0,0,27.58,60.64,6.8,55.31,Wheat
31,0,2,33.06,73.54,6.5,37.7,Sugarcane
34,0,3,30.98,60.43,6.5,57.32,Cotton
26,0,19,38.1,74.1,6.52519989384929,42.05,Oil Seeds
41,4,1,28.06,60.94,6.5,46.22,Sugarcane
38,0,2,25.92,63.87,6.52519989384929,51.38,Oil Seeds
41,0,2,28.82,48.22,6.5,49.2,Maize
31,0,0,37.06,75.75,6.52519989384929,46.32,Millets
7,0,17,32.73,68.98,6.52519989384929,38.27,Barley
13,13,13,29.23,61.98,6.52519989384929,32.45,Barley
14,0,41,31.37,64.37,6.8,68.84,Wheat
33,3,0,34,59.81,6.52519989384929,58.72,Ground Nuts
11,6,9,31.81,58.06,6.52519989384929,39.46,Paddy
9,2,12,22.25,58.5,6.5,20,Cotton
10,6,29,31.1,60.2,6.52519989384929,20.61,Ground Nuts
7,0,33,35.42,57.14,6.8,63.59,Wheat
20,4,15,26.7,56.64,6.52519989384929,31.43,Paddy
11,10,28,32.35,63.16,6.52519989384929,43.28,Barley
34,0,0,24.07,56.17,6.52519989384929,54.54,Ground Nuts
42,0,4,36.03,64.38,6.8,35.33,Wheat
10,6,10,33.45,73.71,6.5,49.03,Maize
5,0,13,34.69,66.52,6.52519989384929,40.4,Ground Nuts
31,4,1,26.83,55.99,6.5,35.02,Sugarcane
10,13,11,37.23,57.81,6.5,67.33,Maize
36,0,0,37.91,67.79,6.52519989384929,29.44,Paddy
26,0,14,32.7,52.68,6.52519989384929,26.54,Ground Nuts
26,0,16,30.57,51.83,6.52519989384929,54.39,Paddy
8,0,36,27.81,50.2,6.52519989384929,25.25,Paddy
19,1,16,28.53,48.81,6.5,64.26,Cotton
5,0,10,32.33,66.18,6.52519989384929,34.31,Ground Nuts
1,6,32,34.3,69.48,6.52519989384929,33.62,Tobacco
9,18,8,26.61,57.1,6.52519989384929,30.16,Millets
21,0,21,30.74,57.16,6.5,43.31,Cotton
11,4,37,24.54,66.05,6.52519989384929,40.42,Millets
11,6,31,34.76,60.13,6.5,27.01,Sugarcane
21,0,19,25.47,55.49,6.5,36.3,Sugarcane
13,0,36,27.35,62.5,6.52519989384929,23.95,Barley
12,0,41,28.11,55.71,6.52519989384929,37.44,Paddy
9,9,27,33.96,48.63,6.52519989384929,55.59,Pulses
9,12,26,36.51,58.06,6.52519989384929,68.17,Barley
17,3,44,33,54.95,6.52519989384929,52.55,Pulses
17,2,37,24.16,49.21,6.52519989384929,24.81,Ground Nuts
39,0,1,32.06,61.93,6.52519989384929,53.87,Millets
11,13,31,31.63,59.15,6.52519989384929,48,Barley
36,0,2,35.34,74.07,6.5,39.92,Sugarcane
5,0,18,29.35,50.79,6.52519989384929,41.14,Tobacco
42,0,2,33.25,55.48,6.5,62.88,Cotton
7,14,13,30.75,58.05,6.52519989384929,21.02,Oil Seeds
8,17,15,30.72,66.14,6.8,44.59,Wheat
12,8,26,22.18,48.97,6.52519989384929,65.54,Ground Nuts
13,0,38,33.14,62.56,6.5,46.37,Sugarcane
33,2,0,21.2,48.29,6.52519989384929,52.12,Paddy
22,0,22,28.41,58.76,6.5,59.52,Sugarcane
7,4,39,22.68,56.76,6.8,65.84,Wheat
13,1,6,37.59,56.26,6.52519989384929,55.49,Ground Nuts
37,1,0,30.81,47.67,6.52519989384929,30,Barley
40,3,1,31.48,59.28,6.52519989384929,46.86,Millets
25,3,27,29.47,59.62,6.52519989384929,35.7,Paddy
20,4,24,28.52,63.14,6.52519989384929,28.75,Ground Nuts
30,2,1,37.46,62.66,6.5,56.98,Cotton
39,0,0,24.64,58.38,6.8,39.43,Wheat
12,12,19,40,77.27,6.5,53.45,Maize
3,0,17,22.31,49.61,6.52519989384929,21.09,Pulses
18,19,16,29.54,59.13,6.52519989384929,63.48,Pulses
16,3,42,35.59,59.08,6.5,45.55,Sugarcane
39,0,0,33.9,62.16,6.52519989384929,20.16,Millets
18,0,18,34.54,58.84,6.52519989384929,31.69,Ground Nuts
13,10,33,33.48,58.65,6.52519989384929,32,Ground Nuts
35,0,0,34.99,75.44,6.52519989384929,33.52,Ground Nuts
15,0,13,40,66.7,6.5,44.68,Sugarcane
12,0,39,26.37,52.2,6.52519989384929,42.9,Oil Seeds
20,0,15,30.89,58.66,6.5,38.99,Cotton
6,0,33,28.31,43.74,6.52519989384929,59.22,Oil Seeds
37,2,0,24.14,51.65,6.52519989384929,31.06,Oil Seeds
7,18,22,24.67,47.76,6.52519989384929,41.6,Pulses
11,0,10,23.6,55.67,6.52519989384929,21.78,Ground Nuts
9,10,27,27.74,65.66,6.8,68.52,Wheat
4,12,23,27.83,41.06,6.52519989384929,47.49,Oil Seeds
8,3,33,28.66,64.42,6.52519989384929,24.55,Paddy
26,1,18,27.57,47.43,6.52519989384929,41.28,Tobacco
11,0,38,32.25,51.79,6.52519989384929,46.48,Pulses
38,2,3,33.02,48.8,6.52519989384929,65.23,Oil Seeds
8,0,36,30.68,54.7,6.52519989384929,30.58,Paddy
39,0,0,30.56,60.51,6.52519989384929,23.3,Ground Nuts
9,5,30,25.84,60.68,6.52519989384929,44.38,Paddy
39,0,0,34.57,55.7,6.52519989384929,20,Pulses
3,3,36,26.71,55.16,6.52519989384929,50.07,Oil Seeds
25,2,20,22.88,46.03,6.52519989384929,31.24,Ground Nuts
5,7,31,33.69,55.35,6.52519989384929,22.89,Millets
20,3,22,29.22,49.26,6.5,57.89,Cotton
8,12,33,32.64,67.85,6.52519989384929,70,Paddy
38,1,0,25.17,47,6.52519989384929,38.39,Tobacco
34,0,2,30.7,57.61,6.52519989384929,55.92,Barley
8,3,28,29.75,58.55,6.52519989384929,48.93,Pulses
11,0,7,27.58,64.9,6.52519989384929,37.08,Millets
36,0,2,30.12,64.91,6.52519989384929,45.25,Millets
41,3,0,28.43,63.69,6.52519989384929,54.05,Barley
35,0,0,26.62,61.65,6.52519989384929,49.72,Millets
7,11,34,33.94,57.36,6.5,33.96,Cotton
9,0,10,33.34,65.67,6.5,26.57,Sugarcane
18,0,23,31.03,54.07,6.52519989384929,45.64,Paddy
12,0,36,32.8,73.72,6.52519989384929,45.94,Pulses
33,2,3,33.37,65.55,6.5,22.68,Maize
12,2,42,26.13,55.73,6.52519989384929,55.77,Pulses
13,9,25,29.21,57.9,6.52519989384929,44.28,Paddy
36,0,1,33.39,63.67,6.5,41.74,Maize
20,0,23,30.47,61.98,6.52519989384929,42.47,Oil Seeds
23,2,19,24.6,59.94,6.5,20,Sugarcane
38,0,2,32.18,53.01,6.8,37.23,Wheat
19,12,15,26.48,61.28,6.52519989384929,53.75,Ground Nuts
34,0,2,33.16,63.11,6.52519989384929,56.61,Oil Seeds
6,21,22,37.39,69.61,6.52519989384929,37.93,Tobacco
16,0,39,38.64,74.69,6.5,45.08,Cotton
14,13,17,22.93,59.18,6.52519989384929,52.42,Barley
9,12,31,31.44,62.56,6.52519989384929,66.54,Millets
9,3,31,25.6,66.44,6.52519989384929,28.76,Tobacco
8,21,14,33.19,59.66,6.52519989384929,36.69,Paddy
36,0,0,27.12,47.82,6.52519989384929,39.84,Millets
39,3,0,28.19,51.2,6.5,39.51,Maize
25,3,21,31.97,58.34,6.52519989384929,46.95,Barley
22,4,28,34.13,65.02,6.52519989384929,32.41,Ground Nuts
10,8,11,26.4,65.58,6.52519989384929,33.63,Millets
12,0,6,37.03,63.45,6.52519989384929,62.57,Pulses
39,1,3,21.34,54.69,6.52519989384929,36.28,Tobacco
41,0,0,30.34,57.74,6.52519989384929,58.77,Barley
16,2,18,27.05,53.84,6.52519989384929,40.75,Tobacco
16,0,43,28.09,53.58,6.5,34.47,Maize
19,0,37,36.19,70.05,6.52519989384929,28.29,Paddy
25,4,19,27.86,44.14,6.52519989384929,20,Pulses
13,3,39,26.41,56.89,6.52519989384929,50.05,Barley
37,4,3,28.03,42.81,6.52519989384929,38.85,Pulses
37,0,0,29.21,57.22,6.5,49.08,Cotton
22,0,23,37.56,66.53,6.5,32.04,Cotton
38,3,0,35.57,69.22,6.52519989384929,33.74,Millets
18,0,44,34.43,59.77,6.52519989384929,40.56,Oil Seeds
3,1,13,31.27,43.49,6.52519989384929,32.29,Tobacco
8,17,18,25.82,61.11,6.5,56.14,Sugarcane
39,0,0,26.5,45.75,6.52519989384929,31.93,Paddy
17,0,10,34.03,60.39,6.52519989384929,50.59,Ground Nuts
4,19,19,28.01,50.4,6.52519989384929,63.64,Paddy
17,0,41,28.67,55.39,6.52519989384929,20,Barley
35,0,0,30.47,67.64,6.52519989384929,40.73,Pulses
11,0,38,29.93,66.3,6.5,29.97,Cotton
37,0,1,30.69,60.36,6.52519989384929,37.51,Barley
10,11,11,30.92,49.97,6.5,42.24,Maize
32,0,0,28.21,57.45,6.52519989384929,32.53,Millets
19,3,22,27.18,64.47,6.52519989384929,25.06,Ground Nuts
7,16,19,21.63,57.62,6.52519989384929,34.46,Pulses
22,4,16,30.78,61.89,6.8,48.57,Wheat
38,3,1,27.05,50.42,6.52519989384929,49.89,Oil Seeds
37,3,3,31.18,47.51,6.52519989384929,42.6,Tobacco
35,4,0,31.88,56.55,6.52519989384929,25.26,Paddy
10,0,41,31.35,62.93,6.52519989384929,46.49,Barley
12,8,17,30.99,59.97,6.52519989384929,39.85,Millets
19,3,18,32.83,55.64,6.52519989384929,33.45,Barley
12,4,17,33.9,50.25,6.52519989384929,41.75,Ground Nuts
11,12,16,24.38,50.13,6.52519989384929,25.91,Oil Seeds
25,0,24,31.49,58.29,6.8,37.93,Wheat
10,2,12,31.93,53.26,6.52519989384929,44.38,Tobacco
10,4,29,33.75,70.86,6.5,38.52,Maize
41,0,2,36.49,72.03,6.52519989384929,26.9,Tobacco
33,0,0,33.91,50.88,6.8,37.84,Wheat
21,4,16,40,76.4,6.52519989384929,65.6,Oil Seeds
8,2,19,32.12,76.73,6.52519989384929,68.4,Pulses
10,1,37,24.06,53.06,6.5,28.71,Maize
10,13,18,25.5,53.43,6.52519989384929,40.48,Paddy
16,0,23,34,59.76,6.52519989384929,64.49,Ground Nuts
8,0,16,22.5,58.83,6.52519989384929,31.49,Pulses
8,18,16,38.66,60.15,6.52519989384929,65.56,Tobacco
12,0,35,33.03,59.23,6.8,41.9,Wheat
6,11,26,27.05,53.34,6.52519989384929,36.24,Tobacco
38,0,1,27.27,62.47,6.52519989384929,26.28,Ground Nuts
6,11,23,29.07,56.52,6.5,33.49,Maize
8,14,26,38.17,66.45,6.5,52.74,Cotton
7,13,18,28.13,55.71,6.52519989384929,30.07,Millets
22,0,20,32.56,62.62,6.52519989384929,37.05,Paddy
16,0,19,30.84,47.62,6.52519989384929,47.96,Oil Seeds
8,15,11,30.98,64.17,6.52519989384929,60.96,Ground Nuts
12,3,33,25.27,52.33,6.52519989384929,39.07,Millets
14,0,11,29.51,47.21,6.5,64.91,Sugarcane
37,1,2,38.59,68.57,6.52519989384929,61.36,Paddy
37,4,0,33.01,56.62,6.52519989384929,24.59,Pulses
14,0,19,29.94,54.58,6.5,56.99,Maize
19,1,25,28.42,68.97,6.52519989384929,46.69,Tobacco
39,4,0,31.81,62.69,6.52519989384929,27.66,Pulses
9,4,8,28.06,49.09,6.52519989384929,35.35,Barley
12,9,31,32.09,67.57,6.5,41.33,Cotton
9,10,29,30.4,73.93,6.52519989384929,33.57,Oil Seeds
26,0,17,31.37,61.56,6.52519989384929,46.92,Tobacco
14,2,34,28.4,64.69,6.5,70,Sugarcane
3,15,21,35.46,68.5,6.52519989384929,55.35,Oil Seeds
17,4,42,33.36,48.62,6.8,35.29,Wheat
11,9,28,30.09,51.69,6.52519989384929,54.83,Pulses
16,0,20,31.62,53.17,6.52519989384929,59.36,Millets
10,14,24,35.85,65.73,6.52519989384929,26.63,Oil Seeds
5,13,19,28.23,59.71,6.52519989384929,53.87,Paddy
17,0,40,22.91,52.89,6.5,38.05,Cotton
38,0,3,31.57,59,6.52519989384929,25.91,Millets
12,0,12,33.33,68.93,6.52519989384929,46.72,Oil Seeds
37,2,0,26.1,56.4,6.52519989384929,31.39,Oil Seeds
24,0,26,23.85,54.74,6.5,67,Maize
36,1,0,33.93,68.08,6.5,44.3,Maize
10,0,42,24.14,50.03,6.52519989384929,61.48,Tobacco
10,9,35,30.9,61.42,6.52519989384929,46.4,Oil Seeds
13,0,9,38.27,61.02,6.52519989384929,47.6,Ground Nuts
16,3,7,30.53,72.94,6.52519989384929,26.36,Barley
17,2,15,36.91,57.36,6.52519989384929,57.98,Barley
2,4,27,27.89,58.78,6.8,62.24,Wheat
9,0,17,25.91,61.37,6.5,37.31,Cotton
8,14,22,26.89,45.93,6.8,52.49,Wheat
11,3,17,26.9,54.22,6.5,45.49,Sugarcane
11,3,41,33.83,56.33,6.52519989384929,36.1,Paddy
19,0,18,32.23,65.73,6.52519989384929,68.24,Oil Seeds
12,2,34,33.56,69.13,6.5,49.66,Maize
14,4,38,22.37,59.31,6.52519989384929,37.65,Ground Nuts
11,2,38,40,66.19,6.52519989384929,63.99,Tobacco
23,3,20,26.38,58.32,6.5,30.74,Maize
17,0,30,25.09,55.29,6.52519989384929,38.68,Oil Seeds
36,0,4,34.6,52.97,6.5,42,Maize
20,3,25,30.08,55.2,6.8,51.79,Wheat
23,0,25,29.16,50.81,6.52519989384929,50.14,Millets
42,0,1,23.32,50.4,6.5,42.85,Cotton
11,11,9,27.41,54.55,6.52519989384929,57.59,Tobacco
8,0,16,29.23,70.7,6.52519989384929,46.46,Pulses
15,4,14,35.92,63.54,6.52519989384929,33.92,Millets
9,2,42,24.33,52.3,6.52519989384929,36.17,Oil Seeds
19,1,18,33.99,62.02,6.52519989384929,57.28,Pulses
19,0,20,33.8,69.65,6.52519989384929,20.64,Tobacco
4,10,32,29.19,67.99,6.52519989384929,46.28,Oil Seeds
17,0,36,32.92,56.58,6.52519989384929,50.83,Barley
8,0,36,29.7,50.47,6.52519989384929,70,Ground Nuts
6,19,15,22.82,48.25,6.52519989384929,26.82,Paddy
44,0,3,24.87,53.41,6.5,44.31,Sugarcane
24,0,26,29.25,54.77,6.52519989384929,34.21,Pulses
14,0,38,28.88,54.57,6.5,66.11,Maize
38,0,4,36.11,61.24,6.8,51.96,Wheat
39,1,0,27.91,48.69,6.5,54.11,Maize
3,13,15,32,59.17,6.52519989384929,37.68,Tobacco
10,14,14,31.12,56.27,6.52519989384929,44.74,Ground Nuts
20,0,22,38.03,60.56,6.52519989384929,43.34,Tobacco
8,7,33,40,78.63,6.52519989384929,63.97,Oil Seeds
16,0,37,21.56,48.99,6.8,61.27,Wheat
19,0,44,34.16,57.77,6.5,35.67,Cotton
14,13,13,29.74,67.3,6.5,48.96,Maize
3,22,22,24.02,52.18,6.52519989384929,47.51,Ground Nuts
9,16,18,31.44,57.6,6.52519989384929,29.09,Pulses
35,3,3,27.82,58.21,6.52519989384929,50.43,Paddy
35,0,0,28.68,48.05,6.52519989384929,20,Ground Nuts
4,18,22,37.79,65.38,6.52519989384929,47.07,Paddy
10,1,7,30.84,62.89,6.52519989384929,58.67,Pulses
22,2,25,32.08,69.28,6.52519989384929,56.43,Oil Seeds
34,3,0,30.53,54.66,6.52519989384929,40.22,Oil Seeds
8,11,31,27.28,67,6.5,59.06,Maize
16,14,15,30.52,52.92,6.8,34.79,Wheat
33,3,0,25.51,63.32,6.52519989384929,49.24,Paddy
10,12,20,30.28,76.59,6.5,40.21,Sugarcane
5,17,19,31.27,76.13,6.8,65.57,Wheat
14,1,37,26.52,59.29,6.52519989384929,21,Paddy
41,2,0,37.78,70.33,6.52519989384929,25,Ground Nuts
7,3,13,30.49,58.21,6.52519989384929,63.08,Millets
13,6,15,29.18,54.17,6.5,32.21,Cotton
10,0,44,25.21,46.78,6.52519989384929,43.59,Ground Nuts
1,22,16,22.64,49.3,6.52519989384929,69.92,Millets
20,0,22,30.2,64.88,6.52519989384929,36.59,Barley
11,11,21,24.84,49.58,6.52519989384929,20,Pulses
13,0,36,30.49,58.83,6.52519989384929,42.16,Tobacco
0,21,15,30.73,49.9,6.52519989384929,60.48,Ground Nuts
12,13,16,29.82,58.66,6.52519989384929,20.19,Tobacco
14,0,36,23.92,47.26,6.52519989384929,52.47,Paddy
22,3,20,27.8,66.49,6.52519989384929,32.62,Barley
7,10,33,40,75.55,6.8,20.66,Wheat
13,0,42,31.12,72.97,6.52519989384929,32.49,Ground Nuts
16,0,8,24.8,61.32,6.52519989384929,37.32,Tobacco
32,0,0,32.45,67.58,6.52519989384929,43.37,Oil Seeds
6,8,29,31.61,66.27,6.52519989384929,27.93,Pulses
8,19,15,40,65.43,6.52519989384929,39.54,Tobacco
36,1,0,34.46,78.03,6.52519989384929,51,Millets
28,0,17,20.26,41.18,6.52519989384929,57.26,Paddy
7,14,15,36.22,77.81,6.52519989384929,52.18,Tobacco
10,2,16,30.24,56.13,6.5,36.09,Sugarcane
22,0,22,35.54,62.73,6.5,50.76,Cotton
24,2,32,29.73,58.45,6.5,42.23,Sugarcane
17,0,10,27.58,64.59,6.52519989384929,35.62,Tobacco
14,0,5,26.09,69.65,6.5,47.39,Sugarcane
12,0,30,30.48,61.31,6.52519989384929,56.39,Millets
10,9,25,29.86,48.43,6.8,42.75,Wheat
4,8,30,25.2,65.72,6.52519989384929,70,Pulses
23,0,20,31.81,70.13,6.52519989384929,45.96,Millets
11,15,11,22.32,56.11,6.52519989384929,64.54,Ground Nuts
39,0,0,25.7,67.81,6.5,34.98,Maize
24,0,28,30.23,55.76,6.52519989384929,24.65,Pulses
3,9,34,32.37,55.24,6.5,48.04,Sugarcane
7,14,12,26.08,44.39,6.5,55.85,Sugarcane
4,9,33,39.89,76,6.52519989384929,63.35,Oil Seeds
12,18,14,38.92,57.75,6.52519989384929,46.26,Oil Seeds
42,0,0,26.41,55.23,6.52519989384929,67.69,Barley
8,3,5,35.85,62.3,6.52519989384929,49.49,Ground Nuts
8,0,43,33,59.14,6.52519989384929,41.42,Barley
26,0,18,35.84,73.34,6.52519989384929,63.02,Ground Nuts
12,0,42,32.85,53.21,6.52519989384929,32.04,Pulses
32,0,0,36.16,64,6.52519989384929,61.19,Ground Nuts
14,2,44,28.03,51.46,6.52519989384929,34.76,Paddy
35,2,0,38.77,73.1,6.52519989384929,48.48,Barley
14,4,10,39.61,74.2,6.52519989384929,27.15,Millets
34,0,0,40,65.97,6.5,38.52,Sugarcane
13,0,44,31.66,68.88,6.5,68.42,Maize
41,2,0,25.79,47.25,6.52519989384929,36.1,Oil Seeds
38,0,2,37.12,73.45,6.5,32.44,Sugarcane
33,3,2,27.79,54.72,6.5,35.23,Sugarcane
13,0,35,27.84,50.3,6.52519989384929,33.33,Oil Seeds
18,0,15,23.68,57.9,6.52519989384929,20,Pulses
13,3,39,32.02,47.68,6.52519989384929,25.72,Oil Seeds
11,2,34,34.91,53.17,6.52519989384929,56.73,Oil Seeds
12,10,25,31.87,56.38,6.5,64.36,Cotton
41,1,0,33.5,61.54,6.52519989384929,41.49,Paddy
39,0,0,21.34,47.91,6.52519989384929,60.5,Barley
42,2,0,27.75,48.05,6.52519989384929,34.65,Ground Nuts
39,0,0,27.41,57.31,6.52519989384929,37.04,Tobacco
17,0,38,36.6,74.72,6.52519989384929,39.36,Ground Nuts
22,3,17,21.52,56.82,6.8,20.08,Wheat
43,3,1,39.1,77.95,6.5,47.6,Sugarcane
4,12,32,30.22,56.38,6.52519989384929,48.02,Millets
9,17,13,24.32,66.77,6.8,60.62,Wheat
20,0,27,31.78,51.44,6.5,43.88,Maize
13,3,9,27.73,59.27,6.5,55.48,Sugarcane
24,0,24,25.66,45.25,6.52519989384929,30.73,Millets
19,0,39,37.17,70.91,6.8,33.03,Wheat
11,14,15,27.41,53.44,6.5,46.64,Cotton
22,0,21,32.37,61.99,6.5,40.46,Sugarcane
7,3,32,29.68,74.89,6.5,36.82,Sugarcane
8,2,42,29.9,53.17,6.5,32.44,Sugarcane
14,4,16,31.08,56.03,6.52519989384929,44.67,Paddy
9,0,14,31.95,59.95,6.52519989384929,31.41,Ground Nuts
14,3,25,28.83,59.74,6.52519989384929,44.98,Tobacco
39,3,1,28.67,59.49,6.52519989384929,33.38,Barley
3,13,12,32.76,50.9,6.5,52.85,Sugarcane
31,0,4,40,52.95,6.5,23.46,Cotton
39,0,1,28.17,50.93,6.5,49.59,Maize
37,1,0,28.66,62.69,6.52519989384929,48.47,Tobacco
10,0,10,32.76,57.8,6.5,32.93,Sugarcane
11,11,11,33.29,71.48,6.5,45.47,Cotton
10,21,19,22.61,60.89,6.52519989384929,24.31,Barley
10,9,14,24.55,59.45,6.52519989384929,60.49,Barley
13,0,42,28.72,58.94,6.5,45.94,Cotton
11,13,11,36.49,58.68,6.52519989384929,52.01,Tobacco
8,0,8,27.77,61.89,6.52519989384929,29.83,Millets
13,0,40,27.09,45.13,6.8,45.3,Wheat
37,0,0,30.34,65.26,6.52519989384929,31.57,Paddy
7,16,16,28.74,60.87,6.52519989384929,57.23,Ground Nuts
12,4,40,38.12,66.69,6.52519989384929,40.47,Barley
10,0,38,37.98,66.3,6.5,42.96,Sugarcane
19,0,14,30.61,58.28,6.52519989384929,63.68,Oil Seeds
18,0,33,30,42.84,6.52519989384929,43.13,Barley
